year,population_group,age,number
2017,jews_and_others_total,30-34,474400
2017,jews_and_others_total,31,95100
2017,jews_and_others_total,32,95100
2017,jews_and_others_total,33,95500
2017,jews_and_others_total,34,94700
2017,jews_and_others_total,35,92800
2017,jews_and_others_total,35-39,451600
2017,jews_and_others_total,36,92000
2017,jews_and_others_total,37,91100
2017,jews_and_others_total,38,88300
2017,jews_and_others_total,39,87500
2017,jews_and_others_total,4,133700
2017,jews_and_others_total,40,90100
2017,jews_and_others_total,40-44,435900
2017,jews_and_others_total,41,90500
2017,jews_and_others_total,42,88100
2017,jews_and_others_total,43,84900
2017,jews_and_others_total,44,82400
2017,jews_and_others_total,45,81800
2017,jews_and_others_total,45-49,380000
2017,jews_and_others_total,46,80300
2017,jews_and_others_total,47,76400
2017,jews_and_others_total,48,72800
2017,jews_and_others_total,49,68700
2017,jews_and_others_total,5,131000
2017,jews_and_others_total,5-9,627500
2017,jews_and_others_total,50,66900
2017,jews_and_others_total,50-54,328700
2017,jews_and_others_total,51,67000
2017,jews_and_others_total,52,66000
2017,jews_and_others_total,53,64700
2017,jews_and_others_total,54,64099.99999999999
2017,jews_and_others_total,55,64500
2017,jews_and_others_total,55-59,327900
2017,jews_and_others_total,56,66000
2017,jews_and_others_total,57,66700
2017,jews_and_others_total,58,65600
2017,jews_and_others_total,59,65000
2017,jews_and_others_total,6,128800.00000000001
2017,jews_and_others_total,60,65000
2017,jews_and_others_total,60-64,325600
2017,jews_and_others_total,61,65400.00000000001
2017,jews_and_others_total,62,65099.99999999999
2017,jews_and_others_total,63,64700
2017,jews_and_others_total,64,65400.00000000001
2017,jews_and_others_total,65,65600
2017,jews_and_others_total,65-69,311200
2017,jews_and_others_total,66,64700
2017,jews_and_others_total,67,61800
2017,jews_and_others_total,68,58800
2017,jews_and_others_total,69,60400
2017,jews_and_others_total,7,126700
2017,jews_and_others_total,70,59300
2017,jews_and_others_total,70-74,210700
2017,jews_and_others_total,71,49300
2017,jews_and_others_total,72,39200
2017,jews_and_others_total,73,33100
2017,jews_and_others_total,74,29700
2017,jews_and_others_total,75,29800
2017,jews_and_others_total,75-79,155100
2017,jews_and_others_total,76,30900
2017,jews_and_others_total,77,31100
2017,jews_and_others_total,78,31600
2017,jews_and_others_total,79,31700
2017,jews_and_others_total,8,122700
2017,jews_and_others_total,80,29500
2017,jews_and_others_total,80-84,119300
2017,jews_and_others_total,81,26100
2017,jews_and_others_total,82,23500
2017,jews_and_others_total,83,20800
2017,jews_and_others_total,84,19500
2017,jews_and_others_total,85-89,72700
2017,jews_and_others_total,9,118300
2017,jews_and_others_total,90-94,34400
2017,jews_and_others_total,95+,10900
2017,jews_and_others_total,TOTAL,6895600
2018,all_female,0,89300
2018,all_female,0-4,439700
2018,all_female,1,89100
2018,all_female,10,76800
2018,all_female,10-14,369000
2018,all_female,11,74900
2018,all_female,12,73000
2018,all_female,13,72000
2018,all_female,14,72400
2018,all_female,15,71300
2018,all_female,15-19,341500
2018,all_female,16,69100
2018,all_female,17,68000
2018,all_female,18,67000
2018,all_female,19,66100
2018,all_female,2,88200
2018,all_female,20,65000
2018,all_female,20-24,312400
2018,all_female,21,63400
2018,all_female,22,61900
2018,all_female,23,61100
2018,all_female,24,61000
2018,all_female,25,60800
2018,all_female,25-29,301800
2018,all_female,26,60700
2018,all_female,27,60400
2018,all_female,28,60200
2018,all_female,29,59700
2018,all_female,3,87300
2018,all_female,30,59300
2018,all_female,30-34,296700
2018,all_female,31,59300
2018,all_female,32,59400
2018,all_female,33,59400
2018,all_female,34,59400
2018,all_female,35,58900
2018,all_female,35-39,287400
2018,all_female,36,57900
2018,all_female,37,57400
2018,all_female,38,57100
2018,all_female,39,56000
2018,all_female,4,85700
2018,all_female,40,55800
2018,all_female,40-44,278900
2018,all_female,41,56900
2018,all_female,42,57100
2018,all_female,43,55500
2018,all_female,44,53700
2018,all_female,45,52300
2018,all_female,45-49,249000
2018,all_female,46,51800
2018,all_female,47,50700
2018,all_female,48,48200
2018,all_female,49,46000
2018,all_female,5,84800
2018,all_female,5-9,412400
2018,all_female,50,43500
2018,all_female,50-54,211800
2018,all_female,51,42700
2018,all_female,52,42700
2018,all_female,53,41900
2018,all_female,54,41000
2018,all_female,55,40600
2018,all_female,55-59,203600
2018,all_female,56,40600
2018,all_female,57,41200
2018,all_female,58,41100
2018,all_female,59,40100
2018,all_female,6,83900
2018,all_female,60,39500
2018,all_female,60-64,195100
2018,all_female,61,39100
2018,all_female,62,39300
2018,all_female,63,38900
2018,all_female,64,38300
2018,all_female,65,38500
2018,all_female,65-69,184200
2018,all_female,66,38500
2018,all_female,67,37900
2018,all_female,68,35700
2018,all_female,69,33700
2018,all_female,7,82700
2018,all_female,70,34900
2018,all_female,70-74,141700
2018,all_female,71,34500
2018,all_female,72,29000
2018,all_female,73,23300
2018,all_female,74,19900
2018,all_female,75,18100
2018,all_female,75-79,92600
2018,all_female,76,18100
2018,all_female,77,18700
2018,all_female,78,18700
2018,all_female,79,18900
2018,all_female,8,81600
2018,all_female,80,19000
2018,all_female,80-84,78500
2018,all_female,81,17700
2018,all_female,82,15600
2018,all_female,83,13900
2018,all_female,84,12400
2018,all_female,85-89,47800
2018,all_female,9,79400
2018,all_female,90-94,23600
2018,all_female,95+,7800
2018,all_female,TOTAL,4475500
2018,all_male,0,94100
2018,all_male,0-4,465100
2018,all_male,1,94300
2018,all_male,10,80600
2018,all_male,10-14,388100
2018,all_male,11,78800
2018,all_male,12,76900
2018,all_male,13,75900
2018,all_male,14,76000
2018,all_male,15,74500
2018,all_male,15-19,357800
2018,all_male,16,72300
2018,all_male,17,71500
2018,all_male,18,70400
2018,all_male,19,69100
2018,all_male,2,93500
2018,all_male,20,67700
2018,all_male,20-24,324600
2018,all_male,21,66000
2018,all_male,22,64500
2018,all_male,23,63300
2018,all_male,24,63100
2018,all_male,25,62700
2018,all_male,25-29,308500
2018,all_male,26,62200
2018,all_male,27,61700
2018,all_male,28,61200
2018,all_male,29,60700
2018,all_male,3,92500
2018,all_male,30,59900
2018,all_male,30-34,297400
2018,all_male,31,59500
2018,all_male,32,59400
2018,all_male,33,59200
2018,all_male,34,59400
2018,all_male,35,58700
2018,all_male,35-39,283900
2018,all_male,36,57100
2018,all_male,37,56500
2018,all_male,38,56500
2018,all_male,39,55100
2018,all_male,4,90800
2018,all_male,40,54600
2018,all_male,40-44,274300
2018,all_male,41,56000
2018,all_male,42,56100
2018,all_male,43,54700
2018,all_male,44,52900
2018,all_male,45,51200
2018,all_male,45-49,243000
2018,all_male,46,50400
2018,all_male,47,49400
2018,all_male,48,47100
2018,all_male,49,44900
2018,all_male,5,89300
2018,all_male,5-9,433000
2018,all_male,50,42400
2018,all_male,50-54,205100
2018,all_male,51,41200
2018,all_male,52,41300
2018,all_male,53,40700
2018,all_male,54,39400
2018,all_male,55,38300
2018,all_male,55-59,189100
2018,all_male,56,37800
2018,all_male,57,38100
2018,all_male,58,38000
2018,all_male,59,36900
2018,all_male,6,87900
2018,all_male,60,36100
2018,all_male,60-64,176300
2018,all_male,61,35600
2018,all_male,62,35400
2018,all_male,63,34900
2018,all_male,64,34300
2018,all_male,65,34500
2018,all_male,65-69,162800
2018,all_male,66,34000
2018,all_male,67,33400
2018,all_male,68,31500
2018,all_male,69,29400
2018,all_male,7,86900
2018,all_male,70,30000
2018,all_male,70-74,121400
2018,all_male,71,29400
2018,all_male,72,24800
2018,all_male,73,20100
2018,all_male,74,17000
2018,all_male,75,14900
2018,all_male,75-79,72700
2018,all_male,76,14500
2018,all_male,77,14600
2018,all_male,78,14400
2018,all_male,79,14300
2018,all_male,8,85800
2018,all_male,80,14000
2018,all_male,80-84,56400
2018,all_male,81,12900
2018,all_male,82,11300
2018,all_male,83,9800
2018,all_male,84,8500
2018,all_male,85-89,30400
2018,all_male,9,83000
2018,all_male,90-94,12600
2018,all_male,95+,4700
2018,all_male,TOTAL,4407300
2018,all_total,0,183400
2018,all_total,0-4,904800
2018,all_total,1,183400
2018,all_total,10,157400
2018,all_total,10-14,757200
2018,all_total,11,153600
2018,all_total,12,149900
2018,all_total,13,147900
2018,all_total,14,148300
2018,all_total,15,145800
2018,all_total,15-19,699300
2018,all_total,16,141400
2018,all_total,17,139500
2018,all_total,18,137400
2018,all_total,19,135200
2018,all_total,2,181700
2018,all_total,20,132700
2018,all_total,20-24,637000
2018,all_total,21,129300.00000000001
2018,all_total,22,126400
2018,all_total,23,124400
2018,all_total,24,124200
2018,all_total,25,123500
2018,all_total,25-29,610200
2018,all_total,26,122900
2018,all_total,27,122100
2018,all_total,28,121300
2018,all_total,29,120400
2018,all_total,3,179800
2018,all_total,30,119200
2018,all_total,30-34,594100
2018,all_total,31,118800
2018,all_total,32,118700
2018,all_total,33,118600
2018,all_total,34,118800
2018,all_total,35,117600
2018,all_total,35-39,571400
2018,all_total,36,115100
2018,all_total,37,114000
2018,all_total,38,113600
2018,all_total,39,111100
2018,all_total,4,176500
2018,all_total,40,110400
2018,all_total,40-44,553200
2018,all_total,41,112900
2018,all_total,42,113200
2018,all_total,43,110200
2018,all_total,44,106500
2018,all_total,45,103500
2018,all_total,45-49,492000
2018,all_total,46,102200
2018,all_total,47,100000
2018,all_total,48,95300
2018,all_total,49,90900
2018,all_total,5,174200
2018,all_total,5-9,845400
2018,all_total,50,86000
2018,all_total,50-54,417000
2018,all_total,51,83900
2018,all_total,52,84100
2018,all_total,53,82600
2018,all_total,54,80400
2018,all_total,55,78900
2018,all_total,55-59,392700
2018,all_total,56,78400
2018,all_total,57,79300
2018,all_total,58,79100
2018,all_total,59,77000
2018,all_total,6,171800
2018,all_total,60,75700
2018,all_total,60-64,371400
2018,all_total,61,74700
2018,all_total,62,74700
2018,all_total,63,73800
2018,all_total,64,72600
2018,all_total,65,73000
2018,all_total,65-69,347000
2018,all_total,66,72500
2018,all_total,67,71400
2018,all_total,68,67100
2018,all_total,69,63000
2018,all_total,7,169600
2018,all_total,70,64900.00000000001
2018,all_total,70-74,263100
2018,all_total,71,63900
2018,all_total,72,53800
2018,all_total,73,43500
2018,all_total,74,36900
2018,all_total,75,33000
2018,all_total,75-79,165200
2018,all_total,76,32600
2018,all_total,77,33300
2018,all_total,78,33200
2018,all_total,79,33100
2018,all_total,8,167400
2018,all_total,80,33000
2018,all_total,80-84,134900
2018,all_total,81,30500
2018,all_total,82,26800
2018,all_total,83,23800
2018,all_total,84,20800
2018,all_total,85-89,78100
2018,all_total,9,162400
2018,all_total,90-94,36200
2018,all_total,95+,12500
2018,all_total,TOTAL,8882800
2018,arab_female,0,20600
2018,arab_female,0-4,100900
2018,arab_female,1,20700
2018,arab_female,10,18800
2018,arab_female,10-14,95500
2018,arab_female,11,18900
2018,arab_female,12,18900
2018,arab_female,13,19100
2018,arab_female,14,19800
2018,arab_female,15,20300
2018,arab_female,15-19,98900
2018,arab_female,16,20200
2018,arab_female,17,19900
2018,arab_female,18,19400
2018,arab_female,19,18900
2018,arab_female,2,20200
2018,arab_female,20,18400
2018,arab_female,20-24,86600
2018,arab_female,21,17800
2018,arab_female,22,17400
2018,arab_female,23,16800
2018,arab_female,24,16300
2018,arab_female,25,15800
2018,arab_female,25-29,74400
2018,arab_female,26,15400
2018,arab_female,27,15000
2018,arab_female,28,14500
2018,arab_female,29,13600
2018,arab_female,3,19900
2018,arab_female,30,12700
2018,arab_female,30-34,59000
2018,arab_female,31,12100
2018,arab_female,32,11500
2018,arab_female,33,11400
2018,arab_female,34,11400
2018,arab_female,35,11200
2018,arab_female,35-39,55200
2018,arab_female,36,10900
2018,arab_female,37,10800
2018,arab_female,38,11100
2018,arab_female,39,11200
2018,arab_female,4,19500
2018,arab_female,40,11200
2018,arab_female,40-44,55000
2018,arab_female,41,11200
2018,arab_female,42,11100
2018,arab_female,43,10800
2018,arab_female,44,10600
2018,arab_female,45,10400
2018,arab_female,45-49,48300
2018,arab_female,46,10000
2018,arab_female,47,9700
2018,arab_female,48,9300
2018,arab_female,49,8900
2018,arab_female,5,19500
2018,arab_female,5-9,98000
2018,arab_female,50,8400
2018,arab_female,50-54,41300
2018,arab_female,51,8300
2018,arab_female,52,8400
2018,arab_female,53,8300
2018,arab_female,54,7900
2018,arab_female,55,7500
2018,arab_female,55-59,33200
2018,arab_female,56,7000
2018,arab_female,57,6700
2018,arab_female,58,6200
2018,arab_female,59,5800
2018,arab_female,6,19700
2018,arab_female,60,5500
2018,arab_female,60-64,24200
2018,arab_female,61,5000
2018,arab_female,62,4800
2018,arab_female,63,4600
2018,arab_female,64,4200
2018,arab_female,65,4000
2018,arab_female,65-69,17100
2018,arab_female,66,3800
2018,arab_female,67,3800
2018,arab_female,68,3000
2018,arab_female,69,2500
2018,arab_female,7,19700
2018,arab_female,70,2700
2018,arab_female,70-74,13000
2018,arab_female,71,2700
2018,arab_female,72,2700
2018,arab_female,73,2500
2018,arab_female,74,2300
2018,arab_female,75,2100
2018,arab_female,75-79,8400
2018,arab_female,76,1800
2018,arab_female,77,1700
2018,arab_female,78,1500
2018,arab_female,79,1400
2018,arab_female,8,19800
2018,arab_female,80,1400
2018,arab_female,80-84,5400
2018,arab_female,81,1300
2018,arab_female,82,1100
2018,arab_female,83,900
2018,arab_female,84,800
2018,arab_female,85-89,2600
2018,arab_female,9,19200
2018,arab_female,90-94,900
2018,arab_female,95+,400
2018,arab_female,TOTAL,918100
2018,arab_male,0,22100
2018,arab_male,0-4,107500
2018,arab_male,1,22200
2018,arab_male,10,19900
2018,arab_male,10-14,100700
2018,arab_male,11,19900
2018,arab_male,12,19900
2018,arab_male,13,20200
2018,arab_male,14,20800
2018,arab_male,15,21100
2018,arab_male,15-19,103800
2018,arab_male,16,21300
2018,arab_male,17,21100
2018,arab_male,18,20400
2018,arab_male,19,19900
2018,arab_male,2,21500
2018,arab_male,20,19200
2018,arab_male,20-24,90400
2018,arab_male,21,18500
2018,arab_male,22,18000
2018,arab_male,23,17500
2018,arab_male,24,17200
2018,arab_male,25,16700
2018,arab_male,25-29,77200
2018,arab_male,26,16100.000000000002
2018,arab_male,27,15600
2018,arab_male,28,14800
2018,arab_male,29,14000
2018,arab_male,3,21100
2018,arab_male,30,12900
2018,arab_male,30-34,60000
2018,arab_male,31,12100
2018,arab_male,32,11700
2018,arab_male,33,11700
2018,arab_male,34,11500
2018,arab_male,35,11300
2018,arab_male,35-39,55700
2018,arab_male,36,11100
2018,arab_male,37,10900
2018,arab_male,38,11100
2018,arab_male,39,11300
2018,arab_male,4,20600
2018,arab_male,40,11300
2018,arab_male,40-44,55800
2018,arab_male,41,11400
2018,arab_male,42,11300
2018,arab_male,43,11000
2018,arab_male,44,10800
2018,arab_male,45,10500
2018,arab_male,45-49,48800
2018,arab_male,46,10100
2018,arab_male,47,9800
2018,arab_male,48,9400
2018,arab_male,49,9100
2018,arab_male,5,20600
2018,arab_male,5-9,103000
2018,arab_male,50,8600
2018,arab_male,50-54,41800
2018,arab_male,51,8500
2018,arab_male,52,8600
2018,arab_male,53,8300
2018,arab_male,54,7700
2018,arab_male,55,7300
2018,arab_male,55-59,32500
2018,arab_male,56,6900
2018,arab_male,57,6500
2018,arab_male,58,6100
2018,arab_male,59,5600
2018,arab_male,6,20800
2018,arab_male,60,5300
2018,arab_male,60-64,22800
2018,arab_male,61,4800
2018,arab_male,62,4500
2018,arab_male,63,4300
2018,arab_male,64,4000
2018,arab_male,65,3700
2018,arab_male,65-69,15300
2018,arab_male,66,3400
2018,arab_male,67,3300
2018,arab_male,68,2700
2018,arab_male,69,2200
2018,arab_male,7,20900
2018,arab_male,70,2300
2018,arab_male,70-74,11300
2018,arab_male,71,2400
2018,arab_male,72,2400
2018,arab_male,73,2200
2018,arab_male,74,2000
2018,arab_male,75,1800
2018,arab_male,75-79,7200
2018,arab_male,76,1600
2018,arab_male,77,1500
2018,arab_male,78,1300
2018,arab_male,79,1100
2018,arab_male,8,20600
2018,arab_male,80,1000
2018,arab_male,80-84,3900
2018,arab_male,81,900
2018,arab_male,82,800
2018,arab_male,83,700
2018,arab_male,84,500
2018,arab_male,85-89,1700
2018,arab_male,9,20100
2018,arab_male,90-94,600
2018,arab_male,95+,300
2018,arab_male,TOTAL,940200
2018,arab_total,0,42700
2018,arab_total,0-4,208400
2018,arab_total,1,42900
2018,arab_total,10,38700
2018,arab_total,10-14,196200
2018,arab_total,11,38800
2018,arab_total,12,38700
2018,arab_total,13,39300
2018,arab_total,14,40700
2018,arab_total,15,41500
2018,arab_total,15-19,202700
2018,arab_total,16,41400
2018,arab_total,17,41000
2018,arab_total,18,39800
2018,arab_total,19,38900
2018,arab_total,2,41700
2018,arab_total,20,37600
2018,arab_total,20-24,176900
2018,arab_total,21,36200
2018,arab_total,22,35400
2018,arab_total,23,34200
2018,arab_total,24,33500
2018,arab_total,25,32500
2018,arab_total,25-29,151600
2018,arab_total,26,31500
2018,arab_total,27,30600
2018,arab_total,28,29300
2018,arab_total,29,27500
2018,arab_total,3,41000
2018,arab_total,30,25600
2018,arab_total,30-34,119000
2018,arab_total,31,24200
2018,arab_total,32,23200
2018,arab_total,33,23100
2018,arab_total,34,22900
